categoria,nombre,sexo,UltimaFormacionAcademica,NodoHijo,Titulo_proyecto,año
Investigador Junior,Edna Katherine Conde Vega,Femenino,Maestría,Innovación de proceso o procedimiento,APLICACIÓN MÓVIL DE ESTILO DE VIDA SALUDABLE,2022
Investigador Junior,Edna Katherine Conde Vega,Femenino,Maestría,Investigación y desarrollo,App para seguimiento pacientes cronicos,2023
Investigador Junior,Edna Katherine Conde Vega,Femenino,Maestría,Investigación y desarrollo,Camino hacia una universidad sostenible,2023
Investigador Junior,Edna Katherine Conde Vega,Femenino,Maestría,Investigación y desarrollo,Estrategias para el desarrollo de las competencias del siglo XXI desde un enfoque ingenieril,2025
No categorizado,Javier Francisco Cordoba Perdomo,Masculino,Maestría,Proceso de Apropiación Social del Conocimiento para el fortalecimiento o solución de asuntos de interés social,"Tutoría del Semillero Edunova,",2024
No categorizado,Javier Francisco Cordoba Perdomo,Masculino,Maestría,Desarrollos web,"Aplicación web para la RED DE PRODUCTIVIDAD - REDPROD,",2022
No categorizado,Javier Francisco Cordoba Perdomo,Masculino,Maestría,Desarrollos web,"APLICACIÓN WEB PARA LA RED DE INVESTIGADORES DE LA DIVISIÓN INTERAMERICANA,",2022
No categorizado,Javier Francisco Cordoba Perdomo,Masculino,Maestría,Desarrollos web,"APLICACIÓN WEB PARA EL EVENTO CONGRESO INTERNACIONAL DE INVESTIGACIÓN DE LA DIVISIÓN INTERAMERICANA,",2022
No categorizado,Javier Francisco Cordoba Perdomo,Masculino,Maestría,Innovaciones generadas de producción empresarial - Organizacional,IMPLEMENTACIÓN DEL SISTEMA DE VIRTUALIZACIÓN CON SOFTWARE OPEN SOURCE PROXMOX VIRTUAL ENVIRONMENT - PARA EL DEPARTAMENTO DE SISTEMAS DE LA CORPORACIÓN UNIVERSITARIA ADVENTISTA,2023
No categorizado,Javier Francisco Cordoba Perdomo,Masculino,Maestría,Innovaciones generadas de producción empresarial - Organizacional,IMPLEMENTACIÓN DEL SISTEMA DE COPIAS DE SEGURIDAD CON SOFTWARE OPEN SOURCE PROXMOX BACKUP SERVER- PARA EL DEPARTAMENTO DE SISTEMAS DE LA CORPORACIÓN UNIVERSITARIA ADVENTISTA,2023
No categorizado,Javier Francisco Cordoba Perdomo,Masculino,Maestría,Software,APLICACIÓN MÓVIL SION ESTUDIANTES DE LA CORPORACIÓN UNIVERSITARIA ADVENTISTA,2022
No categorizado,Javier Francisco Cordoba Perdomo,Masculino,Maestría,Software,PLATAFORMA PARA LA GESTIÓN DE LA INSCRIPCIÓN Y MATRÍCULA DE LOS ESTUDIANTES DEL CENTRO DE IDIOMAS DE LA CORPORACIÓN UNIVERSITARIA ADVENTISTA,2023
No categorizado,Javier Francisco Cordoba Perdomo,Masculino,Maestría,Software,PLATAFORMA PARA LA GESTIÓN DE SEMILLEROS DE INVESTIGACIÓN PARA EL DEPARTAMENTO DE INVESTIGACIÓN DE LA CORPORACIÓN UNIVERSITARIA ADVENTISTA,2022
No categorizado,Javier Francisco Cordoba Perdomo,Masculino,Maestría,Software,PLATAFORMA PARA LA GESTIÓN DE LA PLANEACIÓN ESTRATÉGICA PARA EL DEPARTAMENTO DE PLANEACIÓN DE LA CORPORACIÓN UNIVERSITARIA ADVENTISTA,2022
No categorizado,Javier Francisco Cordoba Perdomo,Masculino,Maestría,Software,PLATAFORMA DE PSICOLOGÍA TEST DE ESTILOS DE APRENDIZAJE DE LA CORPORACIÓN UNIVERSITARIA ADVENTISTA,2023
No categorizado,Javier Francisco Cordoba Perdomo,Masculino,Maestría,Software,PLATAFORMA PARA LA REMISIÓN DE ESTUDIANTES AL CENTRO DE APOYO UNIVERSITARIO DE LA CORPORACIÓN UNIVERSITARIA ADVENTISTA.,2023
No categorizado,Javier Francisco Cordoba Perdomo,Masculino,Maestría,Software,PLATAFORMA PARA LA GESTIÓN DE LOS PROYECTOS DE INVESTIGACIÓN PARA EL DEPARTAMENTO DE INVESTIGACIÓN DE LA CORPORACIÓN UNIVERSITARIA ADVENTISTA,2022
No categorizado,Javier Francisco Cordoba Perdomo,Masculino,Maestría,Innovación de proceso o procedimiento,PLATAFORMA PARA LA RESERVA DE LAS SALAS DE SISTEMAS DEL DEPARTAMENTO DE SISTEMAS DE LA CORPORACIÓN UNIVERISTARIA ADVENTISTA,2023
No categorizado,Javier Francisco Cordoba Perdomo,Masculino,Maestría,Innovación de proceso o procedimiento,PLATAFORMA PARA LA GESTIÓN DE LA PLANEACIÓN ESTRATÉGICA PARA EL DEPARTAMENTO DE PLANEACIÓN DE LA CORPORACIÓN UNIVERSITARIA ADVENTISTA,2023
No categorizado,Javier Francisco Cordoba Perdomo,Masculino,Maestría,Innovación de proceso o procedimiento,PLATAFORMA DE PSICOLOGÍA TEST DE ESTILOS DE APRENDIZAJE DE LA CORPORACIÓN UNIVERSITARIA ADVENTISTA.,2023
No categorizado,Javier Francisco Cordoba Perdomo,Masculino,Maestría,Innovación de proceso o procedimiento,EGRESADOS Y EMPLEADOS DE LA CORPORACIÓN UNIVERSITARIA ADVENTISTA,2023
No categorizado,Javier Francisco Cordoba Perdomo,Masculino,Maestría,Innovación de proceso o procedimiento,PLATAFORMA PARA LA GESTIÓN DE LA INSCRIPCIÓN Y MATRÍCULA DE LOS ESTUDIANTES DEL CENTRO DE IDIOMAS DE LA CORPORACIÓN UNIVERSITARIA ADVENTISTA,2023
No categorizado,Javier Francisco Cordoba Perdomo,Masculino,Maestría,Innovación de proceso o procedimiento,PLATAFORMA PARA LA GESTIÓN DE LA INFORMACIÓN DE LOS EGRESADOS DE LA OFICINA EGRESADOS DE LA CORPORACIÓN UNIVERSITARIA ADVENTISTA,2023
No categorizado,Javier Francisco Cordoba Perdomo,Masculino,Maestría,Innovación de proceso o procedimiento,PLATAFORMA PARA LA GESTIÓN DE LAS ELECCIONES DE LOS REPRESENTANTES A LOS CUERPOS COLEGIADOS DE LA CORPORACIÓN UNIVERSITARIA ADVENTISTA,2023
No categorizado,Javier Francisco Cordoba Perdomo,Masculino,Maestría,Innovación de proceso o procedimiento,EGRESADOS Y EMPLEADOS DE LA CORPORACIÓN UNIVERSITARIA ADVENTISTA,2023
No categorizado,Javier Francisco Cordoba Perdomo,Masculino,Maestría,Innovación de proceso o procedimiento,PLATAFORMA PARA LA GESTIÓN DE LOS PROYECTOS DE INVESTIGACIÓN PARA EL DEPARTAMENTO DE INVESTIGACIÓN DE LA CORPORACIÓN UNIVERSITARIA ADVENTISTA,2023
No categorizado,Javier Francisco Cordoba Perdomo,Masculino,Maestría,Innovación de proceso o procedimiento,MÓDULO DE SION PARA AUTOEVALUACIÓN PARA LA DIRECCIÓN DE CALIDAD DE LA CORPORACIÓN UNIVERSITARIA ADVENTISTA,2023
No categorizado,Javier Francisco Cordoba Perdomo,Masculino,Maestría,Innovación de proceso o procedimiento,SION - Control de acceso web,2020
No categorizado,Javier Francisco Cordoba Perdomo,Masculino,Maestría,Innovación de proceso o procedimiento,SION - Prueba IPP,2020
No categorizado,Javier Francisco Cordoba Perdomo,Masculino,Maestría,Innovación de proceso o procedimiento,SION - CRM Vtiger,2020
No categorizado,Javier Francisco Cordoba Perdomo,Masculino,Maestría,Innovación de proceso o procedimiento,SION - SUSI Web,2019
No categorizado,Javier Francisco Cordoba Perdomo,Masculino,Maestría,Innovación de proceso o procedimiento,SION - Gestión Documental,2019
No categorizado,Javier Francisco Cordoba Perdomo,Masculino,Maestría,Innovación de proceso o procedimiento,SION - Facturación electrónica,2020
No categorizado,Javier Francisco Cordoba Perdomo,Masculino,Maestría,Innovación de proceso o procedimiento,SION - Salud Ocupacional,2020
No categorizado,Javier Francisco Cordoba Perdomo,Masculino,Maestría,Innovación de proceso o procedimiento,SION - Sistema de convenios para el sistema SLIES,2019
No categorizado,Javier Francisco Cordoba Perdomo,Masculino,Maestría,Innovación de proceso o procedimiento,SION - Internacionalización,2019
No categorizado,Javier Francisco Cordoba Perdomo,Masculino,Maestría,Innovación de proceso o procedimiento,SION - Integración Gosem,2019
No categorizado,Javier Francisco Cordoba Perdomo,Masculino,Maestría,Innovación de proceso o procedimiento,SION - Labor educativa,2017
No categorizado,Javier Francisco Cordoba Perdomo,Masculino,Maestría,Innovación de proceso o procedimiento,SION - Informes,2017
No categorizado,Javier Francisco Cordoba Perdomo,Masculino,Maestría,Innovación de proceso o procedimiento,SION - Solicitud de compra,2018
No categorizado,Javier Francisco Cordoba Perdomo,Masculino,Maestría,Innovación de proceso o procedimiento,SION - SLIES sistema local de inscripción a eventos,2015
No categorizado,Javier Francisco Cordoba Perdomo,Masculino,Maestría,Innovación de proceso o procedimiento,SION - Presupuesto web,2018
No categorizado,Javier Francisco Cordoba Perdomo,Masculino,Maestría,Innovación de proceso o procedimiento,SION - Plan operativo,2017
No categorizado,Javier Francisco Cordoba Perdomo,Masculino,Maestría,Innovación de proceso o procedimiento,PLATAFORMA PARA LA GESTIÓN DE SEMILLEROS DE INVESTIGACIÓN PARA EL DEPARTAMENTO DE INVESTIGACIÓN DE LA CORPORACIÓN UNIVERSITARIA ADVENTISTA,2023
No categorizado,Javier Francisco Cordoba Perdomo,Masculino,Maestría,Investigación y desarrollo,Implementacion de espacios de aprendizaje en el Laboratorio Integral de Ingenieria Industrial de la UNAC; mediante la aplicacion de la figura de proyectos integrador de la facultad de ingenieria,2022
No categorizado,Javier Francisco Cordoba Perdomo,Masculino,Maestría,Investigación y desarrollo,Camino hacia una universidad sostenible,2023
No categorizado,Javier Francisco Cordoba Perdomo,Masculino,Maestría,Investigación y desarrollo,Sostenibilidad hacia el logro ODS,2024
No categorizado,Javier Francisco Cordoba Perdomo,Masculino,Maestría,Investigación desarrollo e Innovación,Investigacion; desarrollo e Innovacion,2023
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Trabajo dirigido de grado de pregrado,Estado del Arte de la Ingeniería de Software Corporación Universitaria Adventista,2009
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Consultoría Científico Tecnológica e Informe Técnico - Servicios de Proyectos de I+D+I,Sistema académico de proyectos integradores (GAPI): Un análisis de su implementación en el Programa de Ingeniería de Sistemas de la Corporación Universitaria Adventista.,2023
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Consultoría Científico Tecnológica e Informe Técnico - Servicios de Proyectos de I+D+I,"Diseño de prácticas STEAM a través de la integración de la electrónica, física y matemáticas, con los grados 9° del Instituto Colombo Venezolano",2021
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Consultoría Científico Tecnológica e Informe Técnico - Servicios de Proyectos de I+D+I,"Consultoría: Reingeniería de los procesos de promoción, inscripción y matrícula de la Corporación Universitaria Adventista",2018
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Consultoría Científico Tecnológica e Informe Técnico - Servicios de Proyectos de I+D+I,Consultoría: Propuesta de implementación del énfasis en sistemas (desarrollo de software) para el colegio Max Trummer,2018
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Consultoría Científico Tecnológica e Informe Técnico - Servicios de Proyectos de I+D+I,Prototipo de un Sistema de Alerta Temprana de Deserción,2023
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Consultoría Científico Tecnológica e Informe Técnico - Servicios de Proyectos de I+D+I,Creación de la malla curricular del Técnico Laboral como Asistente en Desarrollo de Software de la Corporación Universitaria Adventista,2022
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Consultoría Científico Tecnológica e Informe Técnico - Servicios de Proyectos de I+D+I,"Implementación de la educación media técnica en el Nodo de las Tecnologías para la Información y la Comunicación, en la especialidad de Programación de Software, en el Instituto Colombo Venezolano",2021
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Evento científico,II SEMANA DE LA INGENIERÍA,2015
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Evento científico,II ENCUENTRO DE LA RELACI,2015
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Evento científico,III SEMANA DE LA INGENIERIA,2016
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Evento científico,I SEMANA DE LA INGENIERÍA,2014
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Evento científico,I SEMANA DE CIENCIA. TECNOLOGÍA E INNOVACIÓN,2015
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Evento científico,XXXVIII Conferencia Latinoamericana en Informática,2012
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Evento científico,1 Jornada de Grupos de investigación: ¿Amor a la investigación: un esencial del espíritu universitario¿,2011
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Evento científico,IV congreso colombiano de computación,2009
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Evento científico,"II SEMANA DE CIENCIA, TECNOLOGÍA E INNOVACIÓN",2017
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Evento científico,SEMANA DE LA INVESTIGACIÓN FI 2017,2017
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Evento científico,II CONGRESO INTERNACIONAL ADVENTISTA DE TECNOLOGÍA,2017
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Evento científico,Encuentro Internacional de Educación en Ingeniería ACOFI,2017
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Evento científico,Encuentro regional de Semilleros de investigación - REDCOLSI,2018
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Evento científico,V SEMANA DE LA INGENIERÍA,2018
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Evento científico,Encuentro Interno de Semilleros de investigación 2018,2018
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Evento científico,IV SEMANA DE LA INGENIERÍA,2017
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Evento científico,Encuentro Internacional de Educación en Ingeniería ACOFI 2023 (EIEI ACOFI 2022),2023
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Evento científico,Encuentro Internacional de Educación en Ingeniería ACOFI 2023 (EIEI ACOFI 2023),2023
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Evento científico,11° Jornada de Investigación de la Facultad de Ciencias Económicas y de la Administración,2024
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Evento científico,VI Congreso Internacional Adventista de Tecnología,2024
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Evento científico,II Jornada de experiencias pedagógica en Ingenierías,2024
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Evento científico,Encuentro Internacional de Educación en Ingeniería ACOFI 2023 (EIEI ACOFI 2020),2023
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Evento científico,"Congreso Internacional: ¿Tecnología, Innovación y Sistemas Inteligentes¿",2020
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Evento científico,Conferencia Internacional de Investigación en Ciencia de Datos,2020
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Evento científico,Conversatorio Panel de expertos en el lanzamiento del programa de Ingeniería Industrial,2018
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Evento científico,III Congreso Internacional Adventista de Tecnología,2018
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Evento científico,V Encuentro de la RELACI,2018
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Evento científico,Encuentro regional de Redcolsi,2019
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Evento científico,"III SEMANA DE LA CIENCIA, TECNOLOGÍA E INNOVACIÓN",2019
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Proceso de Apropiación Social del Conocimiento para el fortalecimiento o solución de asuntos de interés social,"Selección, revisión y traducción de retos Bebras para el Desafío Bebras Colombia 2023,",2023
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Artículo,Estudio empírico de aplicación de la metodología PSP en estudiantes de un programa de Tecnología en Sistemas con diferentes niveles de formación (4 de octubre),2012
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Artículo,Fundamentación de la línea de investigación en Ingeniería de Software.,2008
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Artículo,Motivación de Estudiantes de Ingeniería en Informática con Énfasis en Ingeniería de Software: Un estudio en Universidades Latinoamericanas,2020
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Capítulos de libro,Propuesta para el fortalecimiento de la investigación en programas de pregrado: una experiencia desde la facultad de ingeniería,2023
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Capítulos de libro,Metodología activa: Aprendizaje basado en retos,2022
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Documento de trabajo,HACIA UN ENFOQUE BASADO EN COMPETENCIAS PARA LA ENSEÑANZA DE LA INGENIERÍA DE SOFTWARE UTILIZANDO INVESTIGACIÓN-ACCIÓN,2017
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Documento de trabajo,Formato Redcolsi: USO DE LEGO MINDSTORMS EV 3 PARA LA ENSEÑANZA DE LA FUERZA CENTRIFUGA Y FUERZA CENTRIPETA EN ESTUDIANTES DE GRADO DÉCIMO DE BACHILLERATO,2018
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Documento de trabajo,Formato Redcolsi: Aplicación para el desarrollo de aprendizaje en el área de anatomía para los cursos de básica secundaria en el Instituto Colombo-Venezolano (ICOLVEN),2019
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Documento de trabajo,"Formato Redcolsi: Uso del código QR para facilitar el manejo de máquinas de ejercicio al aire libre, con la ayuda de la tecnología, mediante el uso de realidad aumentada",2020
Investigador Junior,Jhon Fredy Niño Manrique,Masculino,Maestría,Documento de trabajo,Formato Redcolsi: APRENDIZAJE DE BALANCEO DE ECUACIONES QUÍMICAS PARA ESTUDIANTES DE MEDIA BÁSICA UTILIZANDO LA REALIDAD AUMENTADA COMO MÉTODO DE APRENDIZAJE EFICAZ,2019
